"December 12, 2012 at 07:07AM",29,Partly Cloudy,46,30
"June 07, 2016 at 05:19AM",67,Mostly Cloudy,79,65
"June 08, 2016 at 05:18AM",61,Clear,68,56
"June 09, 2016 at 05:18AM",55,Clear,71,52
"June 10, 2016 at 05:18AM",53,Clear,73,52
"June 11, 2016 at 05:18AM",49,Partly Cloudy,72,53
"June 12, 2016 at 05:18AM",63,Clear,75,60
"June 13, 2016 at 05:18AM",55,Breezy,76,54
"June 14, 2016 at 05:18AM",57,Clear,78,54
"June 15, 2016 at 05:18AM",55,Clear,82,58
"June 16, 2016 at 05:18AM",63,Cloudy,77,60
"June 17, 2016 at 05:18AM",62,Cloudy,74,59
"June 18, 2016 at 05:18AM",58,Clear,81,56
"June 19, 2016 at 05:18AM",57,Partly Cloudy,77,58
"June 20, 2016 at 05:19AM",61,Clear,77,59
"June 21, 2016 at 05:19AM",67,Partly Cloudy,85,67
"June 22, 2016 at 05:19AM",58,Mostly Clear,80,60
"June 23, 2016 at 05:19AM",57,Mostly Clear,76,58
"June 24, 2016 at 05:20AM",62,Clear,79,62
"June 25, 2016 at 05:20AM",57,Clear,80,57
"June 26, 2016 at 05:20AM",57,Clear,82,60
"June 27, 2016 at 05:21AM",64,Mostly Clear,79,62
"June 28, 2016 at 05:21AM",70,Mostly Cloudy,75,67
"June 29, 2016 at 05:22AM",69,Scattered Showers,82,65
"June 30, 2016 at 05:22AM",67,Clear,83,64
"July 01, 2016 at 05:23AM",64,Clear,78,64
"July 02, 2016 at 05:23AM",68,Mostly Clear,80,64
"July 03, 2016 at 05:24AM",57,Partly Cloudy,82,60
"July 04, 2016 at 05:24AM",61,Partly Cloudy,83,62
"July 05, 2016 at 05:25AM",68,Heavy Rain,82,67
"July 06, 2016 at 05:26AM",70,Clear,89,68
"July 07, 2016 at 05:26AM",70,Partly Cloudy,86,70
"July 08, 2016 at 05:27AM",71,Partly Cloudy,84,70
"July 09, 2016 at 05:28AM",65,Cloudy,72,62
"July 10, 2016 at 05:28AM",64,Cloudy,76,64
"July 11, 2016 at 05:29AM",61,Partly Cloudy,78,63
"July 12, 2016 at 05:30AM",64,Clear,81,62
"July 13, 2016 at 05:31AM",70,Partly Cloudy,83,67
"July 14, 2016 at 05:31AM",73,Mostly Cloudy,83,71
"July 15, 2016 at 05:32AM",70,Mostly Clear,87,70
"July 16, 2016 at 05:33AM",69,Mostly Clear,88,69
"July 17, 2016 at 05:34AM",73,Mostly Cloudy,86,70
"July 18, 2016 at 05:35AM",71,Partly Cloudy,89,71
"July 19, 2016 at 05:35AM",72,Partly Cloudy,84,69
"July 20, 2016 at 05:36AM",58,Clear,82,61
"July 21, 2016 at 05:37AM",60,Clear,86,65
"July 22, 2016 at 05:38AM",71,Partly Cloudy,89,70
"July 23, 2016 at 05:39AM",72,Clear,92,73
"July 24, 2016 at 05:40AM",69,Clear,90,69
"July 25, 2016 at 05:41AM",69,Partly Cloudy,87,71
"July 26, 2016 at 05:42AM",71,Clear,90,73
"July 27, 2016 at 05:43AM",69,Clear,88,69
"July 28, 2016 at 05:44AM",68,Clear,88,69
"July 29, 2016 at 05:45AM",74,Rain,76,70
"July 30, 2016 at 05:46AM",70,Partly Cloudy,82,69
"July 31, 2016 at 05:47AM",74,Cloudy,76,71
"August 01, 2016 at 05:48AM",68,Mostly Cloudy,77,68
"August 02, 2016 at 05:49AM",68,Mostly Cloudy,77,67
"August 03, 2016 at 05:50AM",59,Clear,79,62
"August 04, 2016 at 05:51AM",57,Clear,80,60
"August 05, 2016 at 05:52AM",62,Clear,82,62
"August 06, 2016 at 05:53AM",72,Clear,85,71
"August 07, 2016 at 05:54AM",66,Clear,86,66
"August 08, 2016 at 05:55AM",64,Mostly Clear,85,65
"August 09, 2016 at 05:56AM",60,Clear,86,64
"August 10, 2016 at 05:57AM",74,Mostly Cloudy,80,71
"August 11, 2016 at 05:58AM",76,Partly Cloudy,86,74
"August 12, 2016 at 05:59AM",75,Partly Cloudy,89,76
"August 13, 2016 at 06:00AM",78,Partly Cloudy,91,76
"August 14, 2016 at 06:01AM",75,Clear,93,78
"August 15, 2016 at 06:02AM",75,Partly Cloudy,89,74
"August 16, 2016 at 06:03AM",70,Mostly Cloudy,84,72
"August 17, 2016 at 06:04AM",78,Partly Cloudy,87,75
"August 18, 2016 at 06:05AM",70,Cloudy,83,69
"August 19, 2016 at 06:06AM",71,Partly Cloudy,85,69
"August 20, 2016 at 06:07AM",69,Partly Cloudy,82,68
"August 21, 2016 at 06:08AM",74,Showers,81,71
"August 22, 2016 at 06:09AM",67,Partly Cloudy,80,66
"August 23, 2016 at 06:10AM",53,Clear,79,57
"August 24, 2016 at 06:11AM",60,Clear,85,62
"August 25, 2016 at 06:12AM",70,Partly Cloudy,83,67
"August 26, 2016 at 06:13AM",74,Partly Cloudy,87,73
"August 27, 2016 at 06:14AM",68,Clear,85,68
"August 28, 2016 at 06:15AM",65,Mostly Clear,82,66
"August 29, 2016 at 06:16AM",74,Partly Cloudy,87,70
"August 30, 2016 at 06:17AM",62,Clear,81,63
"August 31, 2016 at 06:18AM",72,Mostly Cloudy,84,69
"September 01, 2016 at 06:19AM",72,Cloudy,80,68
"September 02, 2016 at 06:19AM",62,Mostly Sunny,81,61
"September 03, 2016 at 06:20AM",62,Cloudy,74,61
"September 04, 2016 at 06:21AM",57,Sunny,78,62
"September 05, 2016 at 06:22AM",59,Mostly Cloudy,80,65
"September 06, 2016 at 06:23AM",67,Cloudy/Wind,76,66
"September 07, 2016 at 06:24AM",69,Cloudy,81,68
"September 08, 2016 at 06:25AM",67,Partly Cloudy,85,74
"September 09, 2016 at 06:26AM",72,Mostly Cloudy,89,70
"September 10, 2016 at 06:27AM",72,Cloudy,85,74
"September 11, 2016 at 06:28AM",75,Cloudy,82,56
"September 12, 2016 at 06:29AM",54,Sunny,77,56
"September 13, 2016 at 06:30AM",54,Sunny,79,66
"September 14, 2016 at 06:31AM",66,Sunny,86,55
"September 15, 2016 at 06:32AM",54,Mostly Sunny,74,53
"September 16, 2016 at 06:33AM",52,Partly Cloudy,72,53
"September 17, 2016 at 06:34AM",49,Partly Cloudy,76,67
"September 18, 2016 at 06:35AM",70,Cloudy,81,71
"September 19, 2016 at 06:36AM",72,Isolated Thunderstorms,75,66
"September 20, 2016 at 06:37AM",67,Cloudy,83,65
"September 21, 2016 at 06:38AM",63,Partly Cloudy,84,60
"September 22, 2016 at 06:39AM",57,Mostly Sunny,81,57
"September 23, 2016 at 06:40AM",55,Sunny,84,57
"September 24, 2016 at 06:41AM",55,Cloudy,71,48
"September 25, 2016 at 06:42AM",46,Sunny,69,43
"September 26, 2016 at 06:43AM",41,Sunny,69,62
"September 27, 2016 at 06:44AM",66,Cloudy,73,55
"September 28, 2016 at 06:45AM",58,Cloudy,67,57
"September 29, 2016 at 06:46AM",56,Cloudy,67,55
"September 30, 2016 at 06:47AM",56,Cloudy,58,56
"October 01, 2016 at 06:48AM",51,Cloudy,62,55
"October 02, 2016 at 06:49AM",53,Cloudy,66,57
"October 03, 2016 at 06:50AM",57,Cloudy,72,55
"October 04, 2016 at 06:51AM",57,Cloudy,67,47
"October 05, 2016 at 06:52AM",47,Sunny,69,46
"October 06, 2016 at 06:54AM",48,Mostly Cloudy,72,49
"October 07, 2016 at 06:55AM",46,Partly Cloudy,73,53
"October 08, 2016 at 06:56AM",48,Sunny,70,58
"October 09, 2016 at 06:57AM",56,Rain,58,44
"October 10, 2016 at 06:58AM",45,Sunny,60,39
"October 11, 2016 at 06:59AM",38,Sunny,63,45
"October 12, 2016 at 07:00AM",41,Clear,65,54
"October 13, 2016 at 07:01AM",56,Cloudy,68,43
"October 14, 2016 at 07:02AM",46,Clear,63,38
"October 15, 2016 at 07:04AM",41,Clear,61,47
"October 16, 2016 at 07:05AM",45,Clear,69,60
"October 17, 2016 at 07:06AM",61,Mostly Cloudy,76,61
"October 18, 2016 at 07:07AM",59,Partly Cloudy,77,65
"October 19, 2016 at 07:08AM",66,Partly Cloudy,81,53
"October 20, 2016 at 07:09AM",54,Mostly Clear,69,61
"October 21, 2016 at 07:10AM",66,Showers,72,55
"October 22, 2016 at 07:12AM",56,Cloudy,56,43
"October 23, 2016 at 07:13AM",46,Clear,60,47
"October 24, 2016 at 07:14AM",50,Partly Cloudy,59,39
"October 25, 2016 at 07:15AM",40,Clear,53,34
"October 26, 2016 at 07:16AM",36,Clear,50,33
"October 27, 2016 at 07:17AM",36,Snow Showers,48,46
"October 28, 2016 at 07:19AM",44,Partly Cloudy,50,38
"October 29, 2016 at 07:20AM",37,Clear,59,55
"October 30, 2016 at 07:21AM",58,Partly Cloudy,67,41
"October 31, 2016 at 07:22AM",44,Mostly Cloudy,54,34
"November 01, 2016 at 07:23AM",34,Mostly Sunny,56,48
"November 02, 2016 at 07:25AM",52,Clear,67,53
"November 03, 2016 at 07:26AM",51,Mostly Cloudy,70,47
"November 04, 2016 at 07:27AM",49,Clear,56,34
"November 05, 2016 at 07:28AM",37,Clear,60,43
"November 06, 2016 at 06:29AM",49,Clear,54,35
"November 07, 2016 at 06:31AM",37,Clear,53,35
"November 08, 2016 at 06:32AM",34,Clear,64,46
"November 09, 2016 at 06:33AM",44,Mostly Cloudy,60,36
"November 10, 2016 at 06:34AM",40,Clear,55,45
"November 11, 2016 at 06:36AM",47,Clear,58,32
"November 12, 2016 at 06:37AM",35,Clear,50,35
"November 13, 2016 at 06:38AM",35,Mostly Sunny,58,36
"November 14, 2016 at 06:39AM",37,Partly Cloudy,60,44
"November 15, 2016 at 06:40AM",47,Rain,49,42
"November 16, 2016 at 06:41AM",46,Cloudy,60,42
"November 17, 2016 at 06:43AM",45,Sunny,59,39
"November 18, 2016 at 06:44AM",39,Sunny,62,39
"November 19, 2016 at 06:45AM",39,Sunny,57,39
"November 20, 2016 at 06:46AM",36,Cloudy,44,33
"November 21, 2016 at 06:47AM",33,Cloudy,40,32
"November 22, 2016 at 06:48AM",34,Partly Cloudy,42,30
"November 23, 2016 at 06:49AM",32,Partly Cloudy,44,33
"November 24, 2016 at 06:51AM",35,Cloudy,50,40
"November 25, 2016 at 06:52AM",40,Cloudy,53,38
"November 26, 2016 at 06:53AM",41,Mostly Cloudy,50,33
"November 27, 2016 at 06:54AM",37,Sunny,48,29
"November 28, 2016 at 06:55AM",32,Sunny,49,41
"November 29, 2016 at 06:56AM",45,Cloudy,57,50
"November 30, 2016 at 06:57AM",49,Mostly Cloudy,54,50
"December 01, 2016 at 06:58AM",49,Partly Cloudy,55,36
"December 02, 2016 at 06:59AM",37,Partly Cloudy,50,36
"December 03, 2016 at 07:00AM",40,Partly Cloudy,45,30
"December 04, 2016 at 07:01AM",32,Clear,42,29
"December 05, 2016 at 07:02AM",34,Rain/Snow,46,32
"December 06, 2016 at 07:03AM",31,Mostly Clear,46,36
"December 07, 2016 at 07:04AM",37,Cloudy,45,32
"December 08, 2016 at 07:05AM",33,Cloudy,46,30
"December 09, 2016 at 07:06AM",32,Clear,37,24
"December 10, 2016 at 07:06AM",22,Clear,35,24
"December 11, 2016 at 07:07AM",19,Clear,36,32
"December 12, 2016 at 07:08AM",39,Light Rain,46,29
"December 13, 2016 at 07:09AM",33,Mostly Cloudy,40,29
"December 14, 2016 at 07:09AM",33,Clear,41,25
"December 15, 2016 at 07:10AM",27,Clear,26,11
"December 16, 2016 at 07:11AM",13,Clear,26,22
"December 17, 2016 at 07:11AM",25,Snow,38,36
"December 18, 2016 at 07:12AM",45,Showers,54,19
"December 19, 2016 at 07:13AM",21,Partly Cloudy,29,16
"December 20, 2016 at 07:13AM",14,Mostly Cloudy,33,25
"December 21, 2016 at 07:14AM",24,Partly Cloudy,41,30
"December 22, 2016 at 07:14AM",31,Cloudy,43,29
"December 23, 2016 at 07:15AM",32,Clear,44,35
"December 24, 2016 at 07:15AM",40,Rain,44,32
"December 25, 2016 at 07:15AM",31,Clear,44,22
"December 26, 2016 at 07:16AM",24,Mostly Cloudy,43,42
"December 27, 2016 at 07:16AM",50,Cloudy,53,31
"December 28, 2016 at 07:16AM",36,Cloudy,41,29
"December 29, 2016 at 07:16AM",30,Cloudy,44,33
"December 30, 2016 at 07:17AM",33,Sunny,40,27
"December 31, 2016 at 07:17AM",28,Clear,41,36
"January 01, 2017 at 07:17AM",39,Mostly Clear,44,28
"January 02, 2017 at 07:17AM",27,Partly Cloudy,42,37
"January 03, 2017 at 07:17AM",37,Cloudy,42,39
"January 04, 2017 at 07:17AM",40,Cloudy,51,26
"January 05, 2017 at 07:17AM",27,Sunny,34,26
"January 06, 2017 at 07:17AM",27,Light Snow,32,19
"January 07, 2017 at 07:17AM",20,Cloudy,24,16
"January 08, 2017 at 07:17AM",13,Partly Cloudy,24,9
"January 09, 2017 at 07:16AM",8,Clear,24,15
"January 10, 2017 at 07:16AM",11,Cloudy,38,36
"January 11, 2017 at 07:16AM",44,Cloudy,47,39
"January 12, 2017 at 07:16AM",46,Cloudy,53,40
"January 13, 2017 at 07:15AM",47,Mostly Clear,47,21
"January 14, 2017 at 07:15AM",24,Mostly Cloudy,33,27
"January 15, 2017 at 07:14AM",22,Clear,39,21
"January 16, 2017 at 07:14AM",20,Clear,40,32
"January 17, 2017 at 07:13AM",35,Cloudy,40,35
"January 18, 2017 at 07:13AM",37,Cloudy,39,35
"January 19, 2017 at 07:12AM",34,Mostly Cloudy,48,29
"January 20, 2017 at 07:12AM",38,Cloudy,43,38
"January 21, 2017 at 07:11AM",39,Cloudy,50,41
"January 22, 2017 at 07:11AM",40,Fog,50,38
"January 23, 2017 at 07:10AM",39,Cloudy,39,36
"January 24, 2017 at 07:09AM",36,Cloudy,39,34
"January 25, 2017 at 07:08AM",34,Partly Cloudy,47,37
"January 26, 2017 at 07:08AM",39,Rain Shower,49,34
"January 27, 2017 at 07:07AM",39,Partly Cloudy,43,31
"January 28, 2017 at 07:06AM",33,Clear,40,30
"January 29, 2017 at 07:05AM",35,Mostly Cloudy,41,25
"January 30, 2017 at 07:04AM",25,Mostly Cloudy,36,20
"January 31, 2017 at 07:03AM",20,Mostly Cloudy,32,30
"February 01, 2017 at 07:02AM",25,Mostly Cloudy,44,26
"February 01, 2017 at 07:02AM",25,Mostly Cloudy,44,26
"February 02, 2017 at 07:01AM",31,Partly Cloudy,40,20
"February 03, 2017 at 07:00AM",24,Clear,34,19
"February 04, 2017 at 06:59AM",20,Clear,34,25
"February 05, 2017 at 06:58AM",30,Partly Cloudy,39,29
"February 06, 2017 at 06:57AM",35,Partly Cloudy,39,33
"February 07, 2017 at 06:56AM",33,Rain Shower,39,37
"February 08, 2017 at 06:55AM",34,Mostly Cloudy,56,30
"February 09, 2017 at 06:53AM",30,Snow,30,12
"February 10, 2017 at 06:52AM",14,Clear,30,24
"February 11, 2017 at 06:51AM",30,Cloudy,42,28
"February 12, 2017 at 06:50AM",26,Cloudy,37,33
"February 13, 2017 at 06:49AM",34,Mostly Cloudy,35,21
"February 14, 2017 at 06:47AM",22,Partly Cloudy,35,31
"February 15, 2017 at 06:46AM",28,Mostly Cloudy,43,27
"February 16, 2017 at 06:45AM",31,Fair,36,22
"February 17, 2017 at 06:43AM",23,Clear,39,26
"February 18, 2017 at 06:42AM",26,Partly Cloudy,49,37
"February 19, 2017 at 06:40AM",38,Mostly Cloudy,58,32
"February 20, 2017 at 06:39AM",38,Fair,44,22
"February 21, 2017 at 06:37AM",28,Partly Cloudy,43,36
"February 22, 2017 at 06:36AM",40,Mostly Cloudy,51,38
"February 23, 2017 at 06:35AM",37,Cloudy,56,45
"February 24, 2017 at 06:33AM",42,Fog,61,47
"February 25, 2017 at 06:32AM",51,Fog,57,34
"February 26, 2017 at 06:30AM",36,Clear,44,31
"February 27, 2017 at 06:29AM",31,Clear,50,37
"February 28, 2017 at 06:27AM",38,Cloudy,55,46
"March 01, 2017 at 06:25AM",49,Cloudy,61,45
"March 02, 2017 at 06:24AM",48,Fair,48,25
"March 03, 2017 at 06:22AM",27,Fair,36,16
"March 04, 2017 at 06:21AM",18,Clear,28,10
"March 05, 2017 at 06:19AM",11,Clear,34,17
"March 06, 2017 at 06:18AM",18,Clear,40,32
"March 07, 2017 at 06:16AM",38,Rain Shower,47,45
"March 08, 2017 at 06:14AM",47,Cloudy,57,39
"March 09, 2017 at 06:13AM",49,Clear,51,30
"March 10, 2017 at 06:11AM",32,Snow Shower,37,16
"March 11, 2017 at 06:09AM",15,Fair,28,13
"March 12, 2017 at 07:07AM",13,Clear,31,12
"March 13, 2017 at 07:06AM",16,Clear,33,25
"March 14, 2017 at 07:04AM",27,Snow,36,19
"March 15, 2017 at 07:02AM",18,Clear,28,19
"March 16, 2017 at 07:01AM",23,Clear,34,19
"March 17, 2017 at 06:59AM",24,Clear,41,21
"March 18, 2017 at 06:57AM",24,Clear,43,32
"March 19, 2017 at 06:56AM",32,Cloudy,40,25
"March 20, 2017 at 06:54AM",31,Clear,48,33
"March 21, 2017 at 06:52AM",37,Cloudy,51,33
"March 22, 2017 at 06:51AM",38,Clear,37,17
"March 23, 2017 at 06:49AM",19,Clear,39,27
"March 24, 2017 at 06:47AM",31,Cloudy,46,41
"March 25, 2017 at 06:45AM",40,Partly Cloudy,51,34
"March 26, 2017 at 06:44AM",35,Cloudy,44,37
"March 27, 2017 at 06:42AM",37,Cloudy,51,41
"March 28, 2017 at 06:40AM",40,Rain,47,41
"March 29, 2017 at 06:39AM",43,Cloudy,54,31
"March 30, 2017 at 06:37AM",34,Clear,50,37
"March 31, 2017 at 06:35AM",37,Rain,38,35
"April 01, 2017 at 06:34AM",36,Cloudy,41,34
"April 02, 2017 at 06:32AM",40,Cloudy,58,38
"April 03, 2017 at 06:30AM",38,Partly Cloudy,58,44
"April 04, 2017 at 06:29AM",47,Rain,51,42
"April 05, 2017 at 06:27AM",41,Cloudy,56,38
"April 06, 2017 at 06:25AM",40,Cloudy,53,43
"April 07, 2017 at 06:24AM",45,Partly Cloudy,48,34
"April 08, 2017 at 06:22AM",40,Cloudy,54,36
"April 09, 2017 at 06:21AM",35,Clear,61,42
"April 10, 2017 at 06:19AM",40,Clear,63,48
"April 11, 2017 at 06:17AM",47,Fair,69,49
"April 12, 2017 at 06:16AM",49,Clear,68,42
"April 13, 2017 at 06:14AM",44,Clear,61,40
"April 14, 2017 at 06:13AM",43,Partly Cloudy,61,40
"April 15, 2017 at 06:11AM",41,Clear,59,52
"April 16, 2017 at 06:10AM",50,Partly Cloudy,79,58
"April 17, 2017 at 06:08AM",59,Partly Cloudy,70,42
"April 18, 2017 at 06:06AM",46,Clear,61,38
"April 19, 2017 at 06:05AM",41,Partly Cloudy,51,46
"April 20, 2017 at 06:04AM",47,Cloudy,64,47
"April 21, 2017 at 06:02AM",49,Cloudy,52,46
"April 22, 2017 at 06:01AM",47,Cloudy,58,43
"April 23, 2017 at 05:59AM",45,Partly Cloudy,62,42
"April 24, 2017 at 05:58AM",41,Clear,59,47
"April 25, 2017 at 05:56AM",51,Rain Shower,55,52
"April 26, 2017 at 05:55AM",50,Cloudy,61,52
"April 27, 2017 at 05:54AM",56,Cloudy,64,53
"April 27, 2017 at 05:54AM",56,Cloudy,65,53
"April 28, 2017 at 05:52AM",56,Rain Shower,77,55
"April 29, 2017 at 05:51AM",59,Light Rain,80,51
"April 30, 2017 at 05:50AM",55,Clear,58,48
"May 01, 2017 at 05:48AM",46,Fog,66,58
"May 02, 2017 at 05:47AM",60,Cloudy,70,49
"May 03, 2017 at 05:46AM",57,Partly Cloudy,61,41
"May 04, 2017 at 05:45AM",42,Clear,61,47
"May 05, 2017 at 05:43AM",48,Rain,60,56
"May 06, 2017 at 05:42AM",60,Cloudy,62,48
"May 07, 2017 at 05:41AM",52,Cloudy,57,41
"May 08, 2017 at 05:40AM",42,Clear,57,40
"May 09, 2017 at 05:39AM",43,Cloudy,56,42
"May 10, 2017 at 05:38AM",42,Mostly Cloudy,60,45
"May 11, 2017 at 05:37AM",41,Mostly Cloudy,62,46
"May 12, 2017 at 05:36AM",49,Cloudy,59,46
"May 13, 2017 at 05:35AM",50,Cloudy,51,43
"May 14, 2017 at 05:34AM",43,Cloudy,64,49
"May 15, 2017 at 05:33AM",54,Light Rain,63,51
"May 16, 2017 at 05:32AM",54,Clear,77,55
"May 17, 2017 at 05:31AM",55,Clear,81,63
"May 18, 2017 at 05:30AM",66,Partly Cloudy,87,66
"May 19, 2017 at 05:29AM",67,Clear,85,51
"May 20, 2017 at 05:28AM",58,Cloudy,67,46
"May 21, 2017 at 05:27AM",47,Clear,66,52
"May 22, 2017 at 05:26AM",52,Rain,57,54
"May 23, 2017 at 05:26AM",53,Mostly Cloudy,73,56
"May 24, 2017 at 05:25AM",56,Partly Cloudy,66,54
"May 25, 2017 at 05:24AM",56,Cloudy,59,52
"May 26, 2017 at 05:24AM",51,Rain,71,53
"May 27, 2017 at 05:23AM",55,Partly Cloudy,70,53
"May 28, 2017 at 05:23AM",57,Cloudy,66,54
"May 29, 2017 at 05:22AM",55,Cloudy,59,51
"May 30, 2017 at 05:21AM",53,Cloudy,61,55
"May 31, 2017 at 05:21AM",55,Fog,67,57
"June 01, 2017 at 05:20AM",57,Mostly Cloudy,76,52
"June 02, 2017 at 05:20AM",54,Clear,72,51
"June 03, 2017 at 05:19AM",49,Clear,71,52
"June 04, 2017 at 05:19AM",53,Clear,70,56
"June 05, 2017 at 05:19AM",56,Cloudy,68,54
"June 06, 2017 at 05:19AM",54,Cloudy,54,49
"June 07, 2017 at 05:18AM",51,Cloudy,70,49
"June 08, 2017 at 05:18AM",49,Clear,69,49
"June 09, 2017 at 05:18AM",49,Clear,78,58
"June 10, 2017 at 05:18AM",57,Clear,81,64
"June 11, 2017 at 05:18AM",63,Clear,92,65
"June 12, 2017 at 05:18AM",67,Clear,94,69
"June 13, 2017 at 05:18AM",69,Clear,94,65
"June 14, 2017 at 05:18AM",74,Cloudy,82,53
"June 15, 2017 at 05:18AM",57,Clear,71,58
"June 16, 2017 at 05:18AM",61,Cloudy,65,63
"June 17, 2017 at 05:18AM",63,Cloudy,75,68
"June 18, 2017 at 05:18AM",68,Fog,78,69
"June 19, 2017 at 05:18AM",70,Cloudy,78,67
"June 20, 2017 at 05:18AM",69,Cloudy,83,63
"June 21, 2017 at 05:18AM",65,Mostly Cloudy,84,60
"June 22, 2017 at 05:18AM",62,Clear,81,67
"June 23, 2017 at 05:19AM",70,Mostly Cloudy,81,72
"June 24, 2017 at 05:19AM",72,Mostly Cloudy,86,63
"June 25, 2017 at 05:19AM",65,Clear,81,59
"June 26, 2017 at 05:20AM",59,Clear,79,60
"June 27, 2017 at 05:20AM",61,Partly Cloudy,76,56
"June 28, 2017 at 05:21AM",56,Clear,79,61
"June 29, 2017 at 05:21AM",65,Partly Cloudy,79,68
"June 30, 2017 at 05:22AM",68,Partly Cloudy,84,69
"July 01, 2017 at 05:22AM",69,Partly Cloudy,77,69
"July 02, 2017 at 05:23AM",71,Mostly Cloudy,89,67
"July 03, 2017 at 05:23AM",68,Clear,88,64
"July 04, 2017 at 05:24AM",67,Mostly Cloudy,86,62
"July 05, 2017 at 05:24AM",65,Clear,83,61
"July 06, 2017 at 05:25AM",64,Mostly Cloudy,77,65
"July 07, 2017 at 05:26AM",67,Cloudy,78,68
"July 08, 2017 at 05:26AM",68,Cloudy,85,62
"July 09, 2017 at 05:27AM",65,Clear,83,62
"July 10, 2017 at 05:28AM",64,Clear,83,70
"July 11, 2017 at 05:28AM",72,Rain,85,70
"July 12, 2017 at 05:29AM",72,Mostly Cloudy,86,71
"July 13, 2017 at 05:30AM",73,Mostly Cloudy,90,64
"July 14, 2017 at 05:31AM",60,Cloudy,70,65
"July 15, 2017 at 05:32AM",64,Cloudy,81,65
"July 16, 2017 at 05:32AM",66,Clear,84,67
"July 17, 2017 at 05:33AM",67,Clear,83,70
"July 18, 2017 at 05:34AM",73,Partly Cloudy,83,70
"July 19, 2017 at 05:35AM",72,Clear,88,70
"July 20, 2017 at 05:36AM",70,Clear,92,71
"July 21, 2017 at 05:36AM",73,Clear,92,68
"July 22, 2017 at 05:37AM",73,Clear,88,70
"July 23, 2017 at 05:38AM",73,Cloudy,81,65
"July 24, 2017 at 05:39AM",65,Rain,65,60
"July 25, 2017 at 05:40AM",60,Cloudy,71,58